NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
1590,서울특별시 서대문구 북가좌동,3**,다가구,8m미만,156.21,114.4,202310,27,"82,509",-,-,1990,거북골로20길,-,직거래,-
1591,서울특별시 서대문구 북가좌동,8*,단독,8m미만,137.71,76,202311,14,"70,500",-,-,1990,거북골로18다길,-,중개거래,서울 서대문구 서울 은평구
1592,서울특별시 서대문구 북가좌동,8*,다가구,8m미만,190.02,106,202311,23,"90,000",-,-,1993,거북골로18나길,-,중개거래,"서울 서대문구, 서울 은평구"
1593,서울특별시 서대문구 북가좌동,2**,단독,8m미만,131.7,117.3,202312,19,"76,500",-,-,1975,증가로,-,중개거래,서울 서대문구
1594,서울특별시 서대문구 북가좌동,3**,단독,,130.25,132.8,202402,23,"118,000",개인,개인,1978,수색로8길,20240408,중개거래,서울 서대문구
1595,서울특별시 서대문구 북가좌동,1**,다가구,8m미만,63.5,78,202403,22,"47,680",개인,개인,1976,응암로,-,직거래,-
1596,서울특별시 서대문구 북가좌동,*,단독,12m미만,664.84,245,202404,4,"148,000",기타,개인,1995,증가로20가길,-,중개거래,서울 서대문구
1597,서울특별시 서대문구 북가좌동,3**,다가구,8m미만,181.29,121.3,202404,4,"63,000",개인,개인,1991,거북골로20길,-,중개거래,서울 서대문구
1598,서울특별시 서대문구 북가좌동,3**,단독,8m미만,130.58,176,202404,15,"115,000",개인,개인,1977,거북골로22길,-,중개거래,서울 서대문구
1599,서울특별시 서대문구 남가좌동,3**,단독,8m미만,157.69,198.3,202305,22,"207,000",-,-,1978,가재울로,-,직거래,-
1600,서울특별시 서대문구 남가좌동,*,단독,8m미만,192.12,129,202309,22,"73,000",-,-,1990,명지대5길,-,중개거래,서울 마포구 서울 서대문구
1601,서울특별시 서대문구 남가좌동,1**,단독,25m미만,164.07,69,202402,20,"108,500",개인,개인,1986,모래내로15길,-,중개거래,"서울 서대문구, 서울 서초구"
1602,서울특별시 서대문구 남가좌동,*,다가구,8m미만,299.05,165,202403,18,"122,000",개인,개인,2011,명지대1나길,-,중개거래,서울 서대문구
1603,서울특별시 서대문구 남가좌동,*,단독,8m미만,89.09,83,202403,27,"86,000",개인,개인,1977,명지대길,-,중개거래,서울 서대문구
1604,서울특별시 마포구 아현동,3**,단독,12m미만,241.85,84.3,202401,2,"170,000",개인,개인,1970,신촌로30길,-,중개거래,서울 마포구
1605,서울특별시 마포구 아현동,5**,단독,,33.06,73,202401,29,"40,000",개인,개인,1900,굴레방로7길,20240306,직거래,-
1606,서울특별시 마포구 아현동,5**,단독,,33.06,40,202401,29,"40,000",개인,개인,1900,굴레방로7길,-,직거래,-
1607,서울특별시 마포구 아현동,9*,단독,,42.21,42,202403,23,"44,000",개인,개인,1966,마포대로,-,중개거래,서울 마포구
1608,서울특별시 마포구 공덕동,*,다가구,,159.16,83,202308,5,"100,000",-,-,1995,만리재로16길,-,중개거래,경기 성남시분당구
1609,서울특별시 마포구 공덕동,1*,다가구,,215.44,93,202310,24,"117,000",-,-,1997,만리재로,-,중개거래,서울 마포구
1610,서울특별시 마포구 공덕동,2*,단독,8m미만,19.83,40,202310,30,"26,000",-,-,1900,만리재로7길,-,직거래,-
1611,서울특별시 마포구 공덕동,*,단독,8m미만,22.81,50,202401,20,"56,000",개인,개인,2000,만리재로18길,-,중개거래,서울 용산구
1612,서울특별시 마포구 공덕동,*,다가구,8m미만,299.95,89,202401,29,"120,500",개인,개인,2003,만리재로12길,-,중개거래,서울 마포구
1613,서울특별시 마포구 공덕동,1**,다가구,,186.66,76,202402,7,"93,000",개인,개인,1995,만리재로8길,-,중개거래,서울 마포구
1614,서울특별시 마포구 신공덕동,*,단독,8m미만,147.76,66,202312,20,"118,000",-,-,2023,만리재옛길,-,직거래,-
1615,서울특별시 마포구 신공덕동,1**,단독,8m미만,49.57,66,202403,21,"51,500",개인,개인,2018,백범로39길,-,직거래,-
1616,서울특별시 마포구 도화동,6*,다가구,8m미만,200.79,128.9,202307,22,"110,500",-,-,1993,마포대로4길,-,중개거래,서울 마포구
1617,서울특별시 마포구 도화동,2**,다가구,8m미만,226.13,118,202309,12,"220,000",-,-,2002,삼개로5길,-,중개거래,서울 마포구 서울 용산구
1618,서울특별시 마포구 도화동,1**,다가구,8m미만,471.02,200,202310,4,"347,000",-,-,1989,새창로6길,-,중개거래,서울 마포구
1619,서울특별시 마포구 도화동,1**,단독,8m미만,22.59,46.3,202310,27,"49,000",-,-,1900,마포대로4길,-,중개거래,서울 마포구
1620,서울특별시 마포구 도화동,2**,다가구,8m미만,160.57,105.8,202404,11,"137,600",개인,개인,1997,삼개로1길,-,중개거래,서울 마포구
1621,서울특별시 마포구 대흥동,8**,단독,8m미만,55.44,73,202305,25,"25,000",-,-,1968,대흥로14길,-,직거래,-
1622,서울특별시 마포구 대흥동,1**,단독,25m이상,109.09,79,202306,29,"136,500",-,-,1963,대흥로,-,중개거래,서울 마포구
1623,서울특별시 마포구 대흥동,4**,단독,8m미만,147.4,80,202307,3,"132,000",-,-,1972,백범로24길,-,중개거래,서울 용산구
1624,서울특별시 마포구 대흥동,7**,단독,8m미만,672.04,1025,202309,1,"1,080,000",-,-,1967,대흥로8길,20231012,중개거래,서울 마포구
1625,서울특별시 마포구 대흥동,7**,단독,8m미만,672.04,1025,202309,1,"1,080,000",-,-,1969,대흥로8길,-,중개거래,서울 마포구
1626,서울특별시 마포구 대흥동,3**,단독,25m이상,1175.75,397,202309,18,"818,000",-,-,2007,대흥로,-,중개거래,서울 강서구 서울 마포구
1627,서울특별시 마포구 대흥동,1*,단독,8m미만,116.86,92.6,202309,23,"80,000",-,-,1992,고산16길,-,중개거래,서울 마포구
1628,서울특별시 마포구 대흥동,7**,다가구,8m미만,364.26,139,202311,25,"190,000",-,-,1993,토정로25길,-,중개거래,서울 마포구
1629,서울특별시 마포구 대흥동,1*,다가구,,146.6,66.8,202403,22,"71,000",개인,개인,1989,고산16길,-,중개거래,서울 마포구
1630,서울특별시 마포구 염리동,1**,단독,8m미만,12.4,46,202307,22,"30,000",-,-,1900,백범로21안길,-,중개거래,서울 마포구
1631,서울특별시 마포구 염리동,*,단독,12m미만,267.9,84.6,202308,20,"145,000",-,-,1993,대흥로30길,-,중개거래,서울 마포구
1632,서울특별시 마포구 염리동,1**,다가구,,126.78,76,202310,4,"99,500",-,-,1993,숭문4길,-,중개거래,서울 마포구
1633,서울특별시 마포구 염리동,*,다가구,8m미만,223.2,99.5,202310,13,"130,000",-,-,1976,대흥로30길,-,중개거래,서울 마포구
1634,서울특별시 마포구 염리동,9*,단독,8m미만,43.17,66,202311,20,"85,000",-,-,1970,숭문길,-,직거래,-
1635,서울특별시 마포구 염리동,*,단독,,104.22,48.6,202403,6,"90,000",개인,개인,1991,대흥로30길,-,중개거래,서울 마포구
1636,서울특별시 마포구 염리동,1*,단독,8m미만,32.4,35.7,202404,6,"60,000",개인,개인,1970,,-,중개거래,서울 마포구
1637,서울특별시 마포구 노고산동,*,단독,8m미만,61.02,47.3,202308,29,"91,500",-,-,1991,신촌로24안길,-,중개거래,서울 영등포구
1638,서울특별시 마포구 노고산동,1*,다가구,8m미만,135.39,92.6,202312,4,"70,000",-,-,1992,고산2길,-,중개거래,서울 마포구
1639,서울특별시 마포구 노고산동,1**,단독,12m미만,54.54,89.6,202403,30,"73,000",개인,개인,1965,서강로18길,-,중개거래,서울 마포구
1640,서울특별시 마포구 노고산동,1**,단독,8m미만,157.45,116.7,202404,17,"210,500",개인,개인,1988,서강로16길,-,직거래,-
1641,서울특별시 마포구 신수동,2**,다가구,8m미만,199.53,142,202307,10,"115,000",-,-,1992,대흥로9길,-,중개거래,서울 성동구
1642,서울특별시 마포구 신수동,3**,단독,8m미만,43.44,83,202308,2,"40,000",-,-,1969,독막로,-,직거래,-
1643,서울특별시 마포구 신수동,4*,단독,8m미만,119.16,96,202309,20,"115,000",-,-,1986,독막로34길,-,중개거래,서울 마포구
1644,서울특별시 마포구 신수동,9*,다가구,25m미만,291.42,206,202310,12,"439,810",-,-,1990,신수로,-,직거래,-
1645,서울특별시 마포구 신수동,8*,단독,8m미만,173.42,145,202310,27,"130,000",-,-,1983,광성로4길,-,중개거래,서울 마포구
1646,서울특별시 마포구 신수동,8*,단독,25m미만,590.19,186,202310,30,"463,000",-,-,1994,광성로,-,중개거래,서울 강남구
1647,서울특별시 마포구 신수동,3**,단독,,140.72,102,202402,20,"100,000",개인,기타,1969,토정로15길,-,직거래,-
1648,서울특별시 마포구 신수동,6*,다가구,8m미만,299.28,231,202403,26,"250,000",법인,개인,1994,대흥로11길,-,중개거래,"서울 마포구, 서울 용산구"
1649,서울특별시 마포구 신수동,6*,단독,8m미만,160.89,109,202404,13,"98,000",개인,개인,1974,대흥로13길,-,중개거래,서울 마포구
1650,서울특별시 마포구 서교동,4**,단독,8m미만,327.62,344.1,202309,8,"605,000",-,-,1981,월드컵로16길,-,중개거래,서울 서초구 서울 영등포구
1651,서울특별시 마포구 서교동,3**,다가구,25m미만,434.04,176.9,202309,19,"503,000",-,-,1992,양화로7길,20240424,중개거래,서울 강남구
1652,서울특별시 마포구 서교동,4**,다가구,8m미만,349.06,163.6,202311,10,"168,000",-,-,1995,월드컵북로5길,-,중개거래,서울 마포구
1653,서울특별시 마포구 서교동,4**,단독,12m미만,297.36,271.4,202312,14,"460,000",-,-,1972,동교로19길,-,중개거래,서울 마포구
1654,서울특별시 마포구 서교동,3**,다가구,,294.69,189.4,202402,7,"285,000",개인,개인,1990,와우산로29길,-,중개거래,서울 마포구
1655,서울특별시 마포구 서교동,3**,다가구,25m미만,434.04,176.9,202404,2,"503,000",법인,개인,1992,양화로7길,-,중개거래,서울 강남구
1656,서울특별시 마포구 동교동,1**,단독,12m미만,404.79,191.1,202307,28,"300,000",-,-,1984,신촌로12길,-,직거래,-
1657,서울특별시 마포구 동교동,1**,단독,8m미만,93.09,99.2,202312,19,"210,000",-,-,1964,양화로23길,20240201,중개거래,서울 마포구
1658,서울특별시 마포구 동교동,1**,단독,8m미만,93.09,99.2,202312,19,"210,000",-,-,1964,양화로23길,-,중개거래,서울 마포구
1659,서울특별시 마포구 합정동,3**,단독,25m미만,287.61,88.9,202310,12,"255,000",-,-,1993,독막로8길,20231114,중개거래,서울 마포구
1660,서울특별시 마포구 합정동,3**,단독,25m미만,287.61,88.9,202311,14,"255,000",-,-,1993,독막로8길,-,중개거래,서울 마포구
1661,서울특별시 마포구 합정동,3**,단독,12m미만,357.12,187.4,202401,26,"450,000",개인,개인,1988,독막로2길,-,중개거래,서울 마포구
1662,서울특별시 마포구 합정동,3**,다가구,25m미만,169.74,106.8,202401,30,"229,800",법인,개인,2008,토정로,-,중개거래,서울 서대문구
1663,서울특별시 마포구 합정동,8*,다가구,8m미만,194.63,162,202403,19,"53,000",개인,개인,1993,토정로4길,-,직거래,-
1664,서울특별시 마포구 망원동,3**,단독,25m미만,468.71,176.5,202305,31,"447,000",-,-,2004,동교로,-,중개거래,서울 마포구
1665,서울특별시 마포구 망원동,5*,다가구,8m미만,153.45,116,202306,2,"160,000",-,-,1988,월드컵로21길,-,중개거래,서울 마포구
1666,서울특별시 마포구 망원동,4**,단독,12m미만,605,200.7,202306,5,"250,000",-,-,1997,망원로2길,-,직거래,-
1667,서울특별시 마포구 망원동,3**,단독,12m미만,51.27,86.6,202308,21,"138,000",-,-,1974,포은로,20231127,중개거래,서울 마포구
1668,서울특별시 마포구 망원동,3**,단독,12m미만,51.27,86.6,202308,21,"98,000",-,-,1974,포은로,-,중개거래,서울 마포구
1669,서울특별시 마포구 망원동,4**,단독,25m미만,434.76,161.7,202309,11,"245,000",-,-,1988,방울내로,-,중개거래,서울 강남구
1670,서울특별시 마포구 망원동,5*,단독,8m미만,117.63,86,202309,14,"104,500",-,-,1990,월드컵로17길,-,중개거래,서울 마포구
1671,서울특별시 마포구 망원동,3**,다가구,,148.7,86,202309,17,"80,000",-,-,1990,망원로2길,-,중개거래,서울 마포구
1672,서울특별시 마포구 망원동,4**,다가구,12m미만,280.6,126.9,202310,27,"165,000",-,-,1992,희우정로20길,-,중개거래,서울 마포구
1673,서울특별시 마포구 망원동,4**,다가구,8m미만,419.98,201.7,202401,15,"230,000",개인,개인,1996,망원로,20240415,중개거래,서울 마포구
1674,서울특별시 마포구 망원동,4**,다가구,8m미만,419.98,201.7,202401,15,"230,000",개인,개인,1996,망원로,-,중개거래,서울 마포구
1675,서울특별시 마포구 망원동,3**,단독,,149.55,185.5,202403,6,"350,000",법인,개인,1970,월드컵로13길,-,중개거래,서울 강남구
1676,서울특별시 마포구 연남동,2**,다가구,8m미만,372.98,166.9,202305,20,"465,000",-,-,2017,성미산로29안길,20230626,중개거래,서울 강남구
1677,서울특별시 마포구 연남동,3**,단독,8m미만,129.55,140.2,202305,23,"156,000",-,-,1974,연남로,-,중개거래,서울 마포구
1678,서울특별시 마포구 연남동,3**,단독,8m미만,198.79,139,202305,31,"310,000",-,-,1993,동교로38길,-,중개거래,서울 강남구
1679,서울특별시 마포구 연남동,4**,단독,,249.57,129,202306,2,"195,000",-,-,1985,성미산로,20240305,중개거래,서울 강남구
1680,서울특별시 마포구 연남동,5**,다가구,8m미만,267.11,144.5,202306,20,"255,000",-,-,2007,연남로1길,20231018,중개거래,"서울 강남구, 서울 마포구"
1681,서울특별시 마포구 연남동,2**,다가구,8m미만,372.98,166.9,202306,26,"465,000",-,-,2017,성미산로29안길,-,중개거래,서울 강남구
1682,서울특별시 마포구 연남동,5**,단독,12m미만,164.01,115.7,202307,18,"230,000",-,-,1970,동교로23길,20230913,중개거래,서울 강남구
1683,서울특별시 마포구 연남동,5**,단독,12m미만,164.01,115.7,202309,13,"230,000",-,-,1970,동교로23길,-,중개거래,서울 강남구
1684,서울특별시 마포구 연남동,5**,다가구,8m미만,267.11,144.5,202310,19,"255,000",-,-,2007,연남로1길,-,중개거래,서울 강남구 서울 마포구
1685,서울특별시 마포구 연남동,4**,단독,8m미만,32.25,36,202311,2,"49,000",-,-,1983,성미산로17길,-,중개거래,서울 마포구
1686,서울특별시 마포구 연남동,2**,다가구,,317.44,164.3,202311,20,"280,000",-,-,2009,동교로47길,-,중개거래,서울 강남구
1687,서울특별시 마포구 연남동,3**,다가구,,454.22,188,202402,26,"560,000",법인,개인,2020,동교로38길,-,중개거래,서울 강남구
1688,서울특별시 마포구 연남동,2**,단독,,300.76,361.7,202402,28,"524,000",법인,개인,1972,성미산로28길,-,중개거래,서울 마포구
1689,서울특별시 마포구 연남동,4**,단독,,249.57,129,202403,14,"194,000",법인,개인,1985,성미산로,-,중개거래,서울 강남구
1690,서울특별시 마포구 연남동,3**,다가구,,298.48,175,202403,14,"399,000",법인,개인,2004,동교로36길,-,중개거래,서울 강남구
1691,서울특별시 마포구 성산동,6**,단독,8m미만,236.75,284,202307,1,"401,000",-,-,1962,월드컵북로,-,중개거래,서울 마포구
1692,서울특별시 마포구 성산동,2**,단독,8m미만,129.36,95.5,202307,11,"95,000",-,-,1975,성미산로5길,-,중개거래,서울 마포구
1693,서울특별시 마포구 성산동,1**,단독,8m미만,120.32,142,202307,19,"103,000",-,-,1967,모래내로7안길,20230909,중개거래,서울 강남구
1694,서울특별시 마포구 성산동,1**,단독,8m미만,120.32,142,202310,13,"103,000",-,-,1967,모래내로7안길,-,중개거래,서울 강남구
1695,서울특별시 마포구 성산동,1**,단독,12m미만,494.96,208,202401,17,"210,000",법인,개인,1997,모래내로7길,-,중개거래,서울 마포구
1696,서울특별시 마포구 성산동,6**,다가구,,199.1,93,202403,20,"97,000",개인,개인,1993,성미산로17길,-,중개거래,서울 마포구
1697,서울특별시 마포구 상암동,3*,단독,8m미만,28.86,78,202307,24,"107,000",-,-,1971,월드컵북로50길,-,중개거래,서울 마포구
