NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
2251,서울특별시 동대문구 장안동,373-3,373,3,현대썬앤빌601,18.35,202301,30,"11,000",-,14,-,-,2015,장한로 91,-,중개거래,서울 동대문구,23.02.17
2252,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),58.42,202301,18,"68,500",제103동,24,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,23.03.31
2253,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),59.54,202301,18,"67,000",제103동,7,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,23.03.10
2254,서울특별시 동대문구 장안동,329-2,329,2,장안힐스테이트,133.275,202301,17,"150,000",1007,16,-,-,2007,장안벚꽃로1길 7,-,중개거래,서울 동대문구,23.05.25
2255,서울특별시 동대문구 장안동,372-8,372,8,청명에버아트3차,52.96,202301,16,"47,000",-,12,-,-,2017,장한로23길 11-5,-,중개거래,서울 동대문구,23.03.06
2256,서울특별시 동대문구 장안동,365-4,365,4,서희스타힐스,80.53,202301,5,"51,500",서희스타힐스,13,-,-,2013,장한로20길 7,-,중개거래,서울 동대문구,23.06.09
2257,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202301,4,"77,000",제112동,18,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,23.03.08
2258,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202301,4,"78,000",제111동,16,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,23.03.03
2259,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),112.78,202212,22,"122,500",-,19,-,-,2003,장안벚꽃로 107,-,직거래,-,-
2260,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202212,22,"74,500",-,10,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,-
2261,서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202212,20,"86,000",-,6,-,-,2007,장안벚꽃로 167,-,중개거래,서울 동대문구,-
2262,서울특별시 동대문구 장안동,354-2,354,2,래미안장안,115.681,202212,19,"96,000",-,12,-,-,2003,장한로14길 81,20221225,중개거래,서울 동대문구,-
2263,서울특별시 동대문구 장안동,555-1,555,1,한신아파트,84.9,202212,16,"60,000",-,15,-,-,1996,사가정로 245-3,-,중개거래,서울 동대문구,-
2264,서울특별시 동대문구 장안동,354-2,354,2,래미안장안,115.681,202212,11,"93,000",-,12,-,-,2003,장한로14길 81,-,중개거래,서울 동대문구,-
2265,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,202211,26,"12,500",-,6,-,-,2013,천호대로97길 9,-,중개거래,서울 도봉구,-
2266,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202211,21,"75,000",-,21,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,-
2267,서울특별시 동대문구 장안동,319-6,319,6,U-포그니,59.15,202211,18,"36,000",-,3,-,-,2016,장한로28가길 114,-,직거래,-,-
2268,서울특별시 동대문구 장안동,372-5,372,5,장안뉴시티,17.63,202211,17,"10,050",-,8,-,-,2012,장한로 105,-,중개거래,서울 동대문구,-
2269,서울특별시 동대문구 장안동,319-6,319,6,U-포그니,59.15,202211,16,"39,000",-,5,-,-,2016,장한로28가길 114,-,중개거래,서울 동대문구,-
2270,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202211,14,"78,750",-,22,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,-
2271,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202211,10,"80,000",-,9,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,-
2272,서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202211,8,"89,000",-,12,-,-,2007,장안벚꽃로 167,-,중개거래,서울 동대문구,-
2273,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202211,7,"77,500",-,14,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,-
2274,서울특별시 동대문구 장안동,364-7,364,7,스마트트라움,48.02,202210,26,"43,500",-,12,-,-,2018,장한로26가길 90,-,중개거래,서울 강서구,-
2275,서울특별시 동대문구 장안동,364-9,364,9,태솔타워,39.24,202210,15,"25,700",-,7,-,-,2012,장한로26가길 86,-,중개거래,서울 동대문구,-
2276,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.6512,202210,13,"12,500",-,3,-,-,2013,천호대로97길 9,-,직거래,-,-
2277,서울특별시 동대문구 장안동,371-1,371,1,장안삼성쉐르빌,100.7,202210,8,"74,000",-,10,-,-,2002,장한로 119,-,중개거래,서울 동대문구,-
2278,서울특별시 동대문구 장안동,374-8,374,8,가우디트윈캐슬2,47.72,202210,6,"32,000",-,13,-,-,2016,한천로24길 74-9,-,직거래,-,-
2279,서울특별시 동대문구 장안동,372-16,372,16,청솔아파트(B동),53.79,202210,6,"37,900",-,8,-,-,2015,장한로23길 11-3,-,중개거래,서울 동대문구,-
2280,서울특별시 동대문구 장안동,587,587,0,동대문더퍼스트데시앙,59.8074,202209,28,"87,000",-,3,-,-,2019,장한로27가길 37,-,직거래,-,-
2281,서울특별시 동대문구 장안동,373-3,373,3,현대썬앤빌601,18.35,202209,17,"12,000",-,10,-,-,2015,장한로 91,-,중개거래,서울 동대문구,-
2282,서울특별시 동대문구 장안동,373-3,373,3,현대썬앤빌601,18.35,202209,13,"11,900",-,10,-,-,2015,장한로 91,-,중개거래,서울 동대문구,-
2283,서울특별시 동대문구 장안동,382-2,382,2,제이드파크(382-2),17.16,202209,9,"15,400",-,9,-,-,2014,장한로21길 11-2,-,중개거래,서울 동대문구,-
2284,서울특별시 동대문구 장안동,344-5,344,5,선일크라시아,66.56,202209,7,"48,500",-,7,-,-,2008,장한로26나길 16,-,중개거래,서울 동대문구,-
2285,서울특별시 동대문구 장안동,344-5,344,5,선일크라시아,66.56,202209,7,"48,500",-,5,-,-,2008,장한로26나길 16,20221011,중개거래,서울 동대문구,-
2286,서울특별시 동대문구 장안동,372-9,372,9,청솔아파트(A동),41.34,202208,23,"30,000",-,5,-,-,2015,장한로23길 7,-,중개거래,서울 동대문구,-
2287,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.5803,202208,23,"13,200",-,10,-,-,2013,천호대로97길 9,-,중개거래,서울 도봉구,-
2288,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.6512,202208,23,"13,200",-,10,-,-,2013,천호대로97길 9,-,중개거래,서울 도봉구,-
2289,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,202208,17,"13,500",-,7,-,-,2013,천호대로97길 9,-,중개거래,서울 도봉구,-
2290,서울특별시 동대문구 장안동,372-5,372,5,장안뉴시티,17.63,202208,17,"10,300",-,8,-,-,2012,장한로 105,20220930,중개거래,서울 강남구 서울 동대문구,-
2291,서울특별시 동대문구 장안동,342-21,342,21,월튼파크뷰(342-21),46.405,202208,16,"28,000",-,12,-,-,2016,장한로26나길 3,-,중개거래,서울 동대문구,-
2292,서울특별시 동대문구 장안동,329-2,329,2,장안힐스테이트,84.568,202208,16,"98,000",-,3,-,-,2007,장안벚꽃로1길 7,-,중개거래,서울 동대문구,-
2293,서울특별시 동대문구 장안동,374-9,374,9,가우디트윈캐슬1,48.97,202208,13,"41,500",-,11,-,-,2016,한천로24길 74-7,-,중개거래,서울 동대문구,-
2294,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,11.9559,202208,12,"12,950",-,7,-,-,2013,천호대로97길 9,-,중개거래,서울 도봉구,-
2295,서울특별시 동대문구 장안동,329-2,329,2,장안힐스테이트,84.789,202208,11,"102,000",-,12,-,-,2007,장안벚꽃로1길 7,-,중개거래,서울 동대문구,-
2296,서울특별시 동대문구 장안동,415-14,415,14,가우디캐슬,28.5,202208,8,"24,000",-,8,-,-,2016,한천로2길 62,-,중개거래,서울 동대문구,-
2297,서울특별시 동대문구 장안동,555-1,555,1,한신아파트,84.9,202208,8,"76,300",-,10,-,-,1996,사가정로 245-3,-,중개거래,서울 동대문구,-
2298,서울특별시 동대문구 장안동,344-2,344,2,다우하임,51.74,202208,4,"40,000",-,13,-,-,2018,장한로26가길 11,-,중개거래,서울 동대문구,-
2299,서울특별시 동대문구 장안동,372-12,372,12,아르떼하임,29.53,202207,23,"27,000",-,9,-,-,2019,장한로 107,-,중개거래,서울 동대문구,-
2300,서울특별시 동대문구 장안동,382-3,382,3,청명에버아트1차,50.86,202207,23,"40,800",-,6,-,-,2017,장한로21길 19-9,-,중개거래,서울 동대문구,-
2301,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202207,18,"99,500",-,24,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,-
2302,서울특별시 동대문구 장안동,372-12,372,12,아르떼하임,29.53,202207,12,"27,000",-,9,-,-,2019,장한로 107,20220723,중개거래,서울 중랑구,-
2303,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,202207,4,"13,500",-,7,-,-,2013,천호대로97길 9,-,중개거래,서울 도봉구,-
2304,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,202207,2,"13,500",-,8,-,-,2013,천호대로97길 9,-,중개거래,서울 도봉구,-
2305,서울특별시 동대문구 장안동,555-1,555,1,한신아파트,84.83,202206,29,"74,000",-,10,-,-,1996,사가정로 245-3,-,중개거래,서울 동대문구,-
2306,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9043,202206,23,"12,800",-,2,-,-,2013,천호대로97길 9,-,중개거래,서울 도봉구,-
2307,서울특별시 동대문구 장안동,564,564,0,신일해피트리아파트101동,84.71,202206,18,"77,000",-,6,-,-,2005,천호대로77길 79,-,중개거래,서울 동대문구,-
2308,서울특별시 동대문구 장안동,569,569,0,현대홈타운2차,84.97,202206,15,"92,000",-,8,-,-,2005,장한로26다길 84,-,중개거래,서울 동대문구,-
2309,서울특별시 동대문구 장안동,569,569,0,현대홈타운2차,84.97,202206,15,"92,000",-,8,-,-,2005,장한로26다길 84,20220704,중개거래,서울 동대문구,-
2310,서울특별시 동대문구 장안동,344-5,344,5,선일크라시아,66.13,202206,12,"43,000",-,13,-,-,2008,장한로26나길 16,-,중개거래,서울 강남구,-
2311,서울특별시 동대문구 장안동,334-6,334,6,우성2차아파트(334-6),71.35,202206,7,"56,000",-,6,-,-,2005,장한로26길 67,-,직거래,-,-
2312,서울특별시 동대문구 장안동,372-5,372,5,장안뉴시티,17.63,202305,13,"12,800",-,6,-,-,2012,장한로 105,-,직거래,-,23.05.25
2313,서울특별시 동대문구 장안동,587,587,0,동대문더퍼스트데시앙,59.9942,202305,10,"75,000",103동,14,-,-,2019,장한로27가길 37,-,중개거래,서울 동대문구,23.08.30
2314,서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,64.85,202305,4,"77,000",219,22,-,-,2007,장안벚꽃로 167,-,중개거래,서울 동대문구,23.07.18
2315,서울특별시 동대문구 장안동,372-8,372,8,청명에버아트3차,52.96,202305,4,"44,000",-,5,-,-,2017,장한로23길 11-5,-,중개거래,서울 동대문구,23.06.08
2316,서울특별시 동대문구 장안동,373-1,373,1,양우내안애애플,15.3388,202305,3,"10,000",-,2,-,-,2014,장한로 99,-,중개거래,서울 동대문구,23.05.10
2317,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202305,2,"83,800",제107동,6,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,23.08.28
2318,서울특별시 동대문구 장안동,373-3,373,3,현대썬앤빌601,18.35,202305,2,"11,000",-,7,-,-,2015,장한로 91,-,중개거래,서울 동대문구,23.05.11
2319,서울특별시 동대문구 장안동,373-3,373,3,현대썬앤빌601,18.35,202305,1,"10,800",-,18,-,-,2015,장한로 91,-,중개거래,서울 서대문구,23.06.29
2320,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202304,28,"81,500",제107동,27,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,23.07.18
2321,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),112.78,202304,25,"109,000",제117동,22,-,-,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,23.07.11
2322,서울특별시 동대문구 장안동,354-2,354,2,래미안장안,84.774,202304,25,"90,000",107,5,-,-,2003,장한로14길 81,-,중개거래,서울 동대문구,23.07.21
2323,서울특별시 동대문구 장안동,580,580,0,장안위더스빌,107.97,202304,21,"82,800",씨,6,-,-,2011,한천로 42,-,중개거래,서울 동대문구,23.07.20
2324,서울특별시 동대문구 장안동,342-3,342,3,르메이에르장안타운6차,84.92,202304,21,"59,000",-,6,-,-,2005,장한로26나길 13,-,중개거래,서울 동대문구,23.06.30
2325,서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202304,15,"81,000",212,1,-,-,2007,장안벚꽃로 167,-,중개거래,서울 강남구 서울 동대문구,23.08.07
2326,서울특별시 동대문구 청량리동,235-1,235,1,미주,102.15,202305,13,"103,000",4,14,-,-,1978,약령시로 154,-,중개거래,서울 동대문구,23.07.14
2327,서울특별시 동대문구 청량리동,235-1,235,1,미주,102.15,202305,8,"104,000",4,9,-,-,1978,약령시로 154,-,중개거래,서울 동대문구,23.08.17
2328,서울특별시 동대문구 청량리동,235-1,235,1,미주,124.76,202305,2,"120,000",8,5,-,-,1978,약령시로 147,-,중개거래,서울 동대문구,23.07.13
2329,서울특별시 동대문구 청량리동,234-2,234,2,현대,128.57,202304,22,"89,000",3,8,-,-,1987,약령시로21길 30,-,중개거래,서울 동대문구,23.06.13
2330,서울특별시 동대문구 청량리동,234-2,234,2,현대,128.57,202304,22,"89,000",3,8,-,-,1987,약령시로21길 30,20230609,중개거래,서울 동대문구,23.06.13
2331,서울특별시 동대문구 청량리동,234-2,234,2,현대,82.18,202304,21,"55,000",1,1,-,-,1987,약령시로21길 30,-,중개거래,서울 동대문구,23.04.27
2332,서울특별시 동대문구 청량리동,235-1,235,1,미주,137.46,202304,16,"115,000",3,2,-,-,1978,약령시로 154,-,중개거래,서울 동대문구,23.09.27
2333,서울특별시 동대문구 청량리동,234-2,234,2,현대,76.63,202304,2,"70,000",2,8,-,-,1987,약령시로21길 30,-,중개거래,서울 동대문구,23.05.31
2334,서울특별시 동대문구 청량리동,60,60,0,한신,114.95,202303,31,"85,000",106,12,-,-,1997,제기로 131,-,중개거래,서울 동대문구,23.08.01
2335,서울특별시 동대문구 청량리동,60,60,0,한신,114.95,202303,31,"85,000",-,12,-,-,1997,제기로 131,20230717,중개거래,서울 동대문구,-
2336,서울특별시 동대문구 청량리동,235-1,235,1,미주,101.62,202303,30,"95,000",6,15,-,-,1978,약령시로 147,-,중개거래,서울 동대문구,23.07.10
2337,서울특별시 동대문구 청량리동,60,60,0,한신,59.97,202303,5,"63,000",108,2,-,-,1997,제기로 131,-,중개거래,서울 동대문구,23.06.07
2338,서울특별시 동대문구 청량리동,60,60,0,한신,114.95,202303,5,"78,000",104,2,-,-,1997,제기로 131,-,중개거래,서울 동대문구,23.05.30
2339,서울특별시 동대문구 청량리동,234-2,234,2,현대,76.63,202210,8,"88,000",-,10,-,-,1987,약령시로21길 30,-,중개거래,서울 동대문구,-
2340,서울특별시 동대문구 청량리동,212,212,0,홍릉동부,84.91,202209,6,"117,000",-,14,-,-,2001,홍릉로10길 48,-,직거래,-,-
2341,서울특별시 동대문구 청량리동,60,60,0,한신,84.92,202206,6,"95,000",-,5,-,-,1997,제기로 131,-,중개거래,서울 동대문구,-
2342,서울특별시 동대문구 청량리동,235-1,235,1,미주,127.11,202205,20,"148,000",-,14,-,-,1978,약령시로 154,-,중개거래,서울 동대문구,-
2343,서울특별시 동대문구 청량리동,949,949,0,상그레빌,80.16,202304,3,"69,000",104,7,-,-,2004,회기로5길 100,-,중개거래,서울 성북구,23.06.09
2344,서울특별시 동대문구 회기동,351,351,0,회기힐스테이트,84.99,202304,29,"93,000",102,5,-,-,2011,회기로26길 15,-,중개거래,서울 동대문구,23.08.01
2345,서울특별시 동대문구 회기동,60-223,60,223,동일스카이시티3차,68.035,202304,21,"29,000",-,5,-,-,2007,회기로 108-18,-,중개거래,서울 동대문구,23.04.27
2346,서울특별시 동대문구 회기동,346-18,346,18,베라체캠퍼스,19.146,202304,11,"20,000",-,11,-,-,2013,이문로 37,-,중개거래,서울 동대문구,23.04.20
2347,서울특별시 동대문구 회기동,346-18,346,18,베라체캠퍼스,24.011,202304,8,"26,000",-,12,-,-,2013,이문로 37,-,중개거래,서울 동대문구,23.07.28
2348,서울특별시 동대문구 회기동,Mar-67,67,3,민족통일MJ캠퍼스경희대,23.16,202304,1,"23,000",-,15,-,-,2017,이문로 3,-,직거래,-,23.04.06
