NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
163,서울특별시 광진구 중곡동,50-57,50,57,대영빌라트,72.24,35.84,202305,22,"48,000",4,-,-,2003,긴고랑로22길 52,-,중개거래,서울 광진구,-
164,서울특별시 광진구 중곡동,124-6,124,6,푸르미르(124-6),40.24,28.521,202305,24,"33,000",6,-,-,2016,긴고랑로30길 23,-,중개거래,서울 광진구,-
165,서울특별시 광진구 중곡동,127-2,127,2,용마산10차홈타운,39.79,22.3,202305,25,"35,000",4,-,-,2016,용마산로7길 27,-,중개거래,서울 광진구,-
166,서울특별시 광진구 중곡동,544-6,544,6,서령하이빌(544-6),37.48,19.09,202305,26,"22,000",3,-,-,2002,용마산로33길 24,-,직거래,-,-
167,서울특별시 광진구 중곡동,150-267,150,267,본클라쎄,55.94,37.0046,202305,30,"47,000",5,-,-,2018,긴고랑로26길 25-6,-,직거래,-,-
168,서울특별시 광진구 중곡동,288-17,288,17,올리브힐스3차,20.08,24.8,202305,31,"19,700",5,-,-,2016,용마산로32길 25-5,-,직거래,-,-
169,서울특별시 광진구 중곡동,147-94,147,94,포스빌,52.94,32.9,202305,31,"19,000",-1,-,-,2009,용마산로8나길 22-6,-,직거래,-,-
170,서울특별시 광진구 중곡동,94-29,94,29,백악관(94-29),65.85,56.0333,202306,3,"33,000",2,-,-,1978,자양로45길 71,20230822,중개거래,서울 광진구,-
171,서울특별시 광진구 중곡동,259-13,259,13,(259-13),57.8,33.47,202306,4,"38,000",4,-,-,2008,긴고랑로12길 55,-,중개거래,서울 강남구,-
172,서울특별시 광진구 중곡동,605-4,605,4,신우에코밸리,40.42,25.03,202306,5,"36,900",4,-,-,2014,용마산로 186,-,중개거래,서울 광진구,-
173,서울특별시 광진구 중곡동,Apr-90,90,4,힐그린하우스(90-4),48.75,29.75,202306,5,"47,000",4,-,-,2014,자양로53길 85,-,중개거래,서울 광진구,-
174,서울특별시 광진구 중곡동,132-4,132,4,파인빌,44.27,28.817,202306,7,"30,500",4,-,-,2002,용마산로1길 79,-,중개거래,서울 광진구,-
175,서울특별시 광진구 중곡동,Jul-94,94,7,백악관village,54.46,31.74,202306,12,"55,000",4,-,-,2014,자양로45길 75,-,중개거래,서울 광진구,-
176,서울특별시 광진구 중곡동,73-15,73,15,Bes.Feel,43.5,22.12,202306,17,"19,000",2,-,-,2003,긴고랑로46길 3,-,중개거래,서울 중랑구,-
177,서울특별시 광진구 중곡동,30-30,30,30,신성탑빌라트,73.61,41.82,202306,17,"50,000",3,-,-,2001,능동로50길 9-7,-,중개거래,서울 광진구,-
178,서울특별시 광진구 중곡동,643-12,643,12,BAUMⅦ,61.82,34.889,202306,21,"51,500",4,-,-,2015,천호대로107길 27,-,중개거래,서울 광진구,-
179,서울특별시 광진구 중곡동,114-5,114,5,드림하이빌,55.98,32.1,202306,23,"41,500",3,-,-,2008,자양로45길 53,-,중개거래,서울 광진구,-
180,서울특별시 광진구 중곡동,601-2,601,2,리치팰리스,56.46,34.22,202306,26,"29,000",2,-,-,2010,용마산로36길 22-5,-,중개거래,서울 중랑구,-
181,서울특별시 광진구 중곡동,235-27,235,27,선진골든빌라,103.44,64.74,202306,29,"47,000",1,-,-,1989,긴고랑로1길 31,-,중개거래,서울 광진구,-
182,서울특별시 광진구 중곡동,623-3,623,3,리첸하우스,46.92,27.37,202307,1,"25,500",4,-,-,2008,긴고랑로8길 73,-,직거래,-,-
183,서울특별시 광진구 중곡동,169-103,169,103,성화빌라,44.98,25.969,202307,1,"26,000",2,-,-,2003,능동로57길 30-11,-,중개거래,서울 광진구,-
184,서울특별시 광진구 중곡동,04월 18일,18,4,월드하우스(18-4),52.2,31,202307,1,"34,000",5,-,-,2016,용마산로28길 8,-,중개거래,서울 광진구,-
185,서울특별시 광진구 중곡동,295-1,295,1,다인빌,48.2,28.9,202405,1,"21,500",1,개인,개인,1992,용마산로30길 40,-,중개거래,서울 광진구,-
186,서울특별시 광진구 중곡동,113-9,113,9,선화빌라5차,45.99,23,202405,2,"30,000",1,개인,개인,1995,천호대로129길 35,-,중개거래,서울 광진구,-
187,서울특별시 광진구 중곡동,614-12,614,12,미성빌라,21.06,14.21,202405,3,"7,000",1,개인,개인,2000,천호대로101길 45-3,-,중개거래,서울 광진구,-
188,서울특별시 광진구 중곡동,242-39,242,39,그린아트빌,40.31,24.23,202405,7,"27,300",3,개인,개인,2011,긴고랑로12길 23,-,중개거래,서울 강북구,-
189,서울특별시 광진구 중곡동,103-6,103,6,(103-6),39.2,27.28,202307,4,"13,000",2,-,-,1986,영화사로9가길 55,-,중개거래,서울 광진구,-
190,서울특별시 광진구 중곡동,58-22,58,22,동암아트빌(58-22),50.98,23.9,202401,12,"28,000",5,개인,개인,2002,용마산로8길 10,-,중개거래,서울 광진구,24.02.26
191,서울특별시 광진구 중곡동,74-59,74,59,초원빌라(74-59),44.8,32.45,202401,9,"8,000",-1,개인,개인,1991,긴고랑로44길 20,-,직거래,-,24.01.10
192,서울특별시 광진구 중곡동,294-20,294,20,삼익맨숀가동,77.84,55,202401,5,"31,500",1,개인,개인,1991,용마산로30길 35-6,-,중개거래,서울 광진구,-
193,서울특별시 광진구 중곡동,235-4,235,4,브라운하우스,28.55,19.2,202401,5,"22,900",3,개인,개인,2016,동일로 392,-,중개거래,"서울 광진구, 서울 중랑구",24.03.08
194,서울특별시 광진구 중곡동,287-15,287,15,보광아트빌라1동,79.95,37.09,202401,4,"34,000",3,개인,개인,1995,용마산로36길 66,-,중개거래,서울 광진구,-
195,서울특별시 광진구 중곡동,75-22,75,22,서울아트빌2차,63.57,31.17,202401,3,"30,000",2,개인,개인,2003,긴고랑로 156,-,중개거래,서울 광진구,24.02.28
196,서울특별시 광진구 중곡동,162-20,162,20,목화빌라,30.59,16.782,202401,2,"16,000",1,개인,개인,2002,능동로43길 3-6,-,중개거래,서울 광진구,24.01.23
197,서울특별시 광진구 중곡동,94-21,94,21,백악관빌라(94-21),34.65,20.793,202312,29,"27,500",2,-,-,2013,자양로45길 69,-,중개거래,서울 광진구,-
198,서울특별시 광진구 중곡동,104-13,104,13,르네상스빌1,76.5,41.9375,202307,4,"40,500",2,-,-,2002,영화사로9가길 36,-,중개거래,서울 광진구,-
199,서울특별시 광진구 중곡동,296-8,296,8,대영하이츠빌,70.73,31.896,202307,5,"38,000",1,-,-,2002,용마산로28가길 12,-,중개거래,서울 광진구,-
200,서울특별시 광진구 중곡동,170-7,170,7,(170-7),52.9,35.45,202307,8,"15,000",-1,-,-,1988,능동로55길 41-7,-,중개거래,서울 광진구,-
201,서울특별시 광진구 중곡동,30-36,30,36,아크로빌,33.74,21.08,202307,8,"32,500",2,-,-,2016,능동로50길 39,-,중개거래,서울 광진구,-
202,서울특별시 광진구 중곡동,Jan-86,86,1,대영아트빌,83.82,35.29,202307,8,"46,500",5,-,-,2003,영화사로3길 40,-,직거래,-,-
203,서울특별시 광진구 중곡동,191-13,191,13,파크홈2차,32.76,24.13,202307,10,"31,000",2,-,-,2016,면목로11길 35,-,중개거래,서울 광진구,-
204,서울특별시 광진구 중곡동,Dec-69,69,12,써니사이드빌,30.72,26.45,202307,10,"26,500",3,-,-,2016,긴고랑로 151,-,중개거래,서울 광진구,-
205,서울특별시 광진구 중곡동,18-36,18,36,아인슈타인하우스,55.82,39.39,202307,10,"29,200",2,-,-,2006,용마산로26길 17,-,중개거래,서울 광진구,-
206,서울특별시 광진구 중곡동,03월 30일,30,3,와이엔빌라비동,48.36,20.28,202307,12,"19,000",-1,-,-,2001,용마산로21길 22,-,중개거래,서울 광진구,-
207,서울특별시 광진구 중곡동,147-43,147,43,드림빌리지(147-43),32.54,18.72,202307,12,"21,500",5,-,-,2013,용마산로10길 15,-,중개거래,서울 광진구,-
208,서울특별시 광진구 중곡동,117-30,117,30,중곡아리움,58.22,33.58,202307,18,"30,000",4,-,-,2013,천호대로125길 34-1,-,중개거래,서울 광진구,-
209,서울특별시 광진구 중곡동,107-22,107,22,청기와타운,106.47,52.57,202307,19,"36,000",5,-,-,1995,영화사로 57,-,직거래,-,-
210,서울특별시 광진구 중곡동,150-201,150,201,금강빌라,54.36,35.88,202307,19,"12,500",-1,-,-,1986,긴고랑로22길 11-15,-,직거래,-,-
211,서울특별시 광진구 중곡동,110-12,110,12,청명파크빌,66.28,32.19,202307,19,"40,000",2,-,-,2001,자양로51길 46,-,중개거래,서울 광진구,-
212,서울특별시 광진구 중곡동,191-9,191,9,월드하우스(191-9),44.75,26.66,202307,20,"29,000",4,-,-,2013,면목로11길 39,-,중개거래,서울 광진구,-
213,서울특별시 광진구 중곡동,18-106,18,106,블리체,28.73,16.78,202307,21,"30,000",6,-,-,2017,용마산로22길 11-20,-,중개거래,서울 광진구,-
214,서울특별시 광진구 중곡동,258-11,258,11,예가,50.1,15,202307,22,"24,500",4,-,-,2010,긴고랑로12길 50,-,중개거래,서울 광진구,-
215,서울특별시 광진구 중곡동,74-69,74,69,유토피아,51.73,40.43,202307,24,"54,000",3,-,-,2022,긴고랑로 172,-,직거래,-,-
216,서울특별시 광진구 중곡동,564-7,564,7,럭스빌,36.54,23.5497,202307,26,"23,000",2,-,-,2012,답십리로80길 10,-,중개거래,서울 중랑구,-
217,서울특별시 광진구 중곡동,246-54,246,54,휘게빌,25.45,23.2,202307,27,"30,000",5,-,-,2020,긴고랑로6길 25,-,중개거래,서울 광진구,-
218,서울특별시 광진구 중곡동,176-4,176,4,DM휘겔,51.43,38.25,202307,28,"37,000",2,-,-,2016,용마산로28다길 17,-,직거래,-,-
219,서울특별시 광진구 중곡동,139-9,139,9,도원아트빌3차,75.16,45.11,202307,28,"42,300",2,-,-,2008,용마산로1길 98,-,직거래,-,-
220,서울특별시 광진구 중곡동,294-9,294,9,미성그린빌,64.46,34.19,202307,29,"26,500",3,-,-,2002,용마산로30길 43,-,중개거래,서울 광진구,-
221,서울특별시 광진구 중곡동,239-43,239,43,신원캐스빌B동,57.78,39.63,202308,1,"31,600",4,-,-,2003,동일로70길 42-4,-,중개거래,서울 광진구,-
222,서울특별시 광진구 중곡동,288-17,288,17,올리브힐스3차,22.84,20.46,202308,3,"13,000",4,-,-,2016,용마산로32길 25-5,-,중개거래,서울 송파구,-
223,서울특별시 광진구 중곡동,163-21,163,21,지은아트빌(163-21),56.19,38.003,202308,7,"29,000",4,-,-,2009,긴고랑로14길 7,-,직거래,-,-
224,서울특별시 광진구 중곡동,124-6,124,6,푸르미르(124-6),40.24,28.521,202308,8,"33,500",4,-,-,2016,긴고랑로30길 23,-,중개거래,서울 광진구,-
225,서울특별시 광진구 중곡동,150-239,150,239,스타빌리지,28.62,18,202308,11,"29,700",4,-,-,2020,용마산로7길 55,-,중개거래,서울 광진구,-
226,서울특별시 광진구 중곡동,253-30,253,30,비젼하우스(253-30),41.18,25.46,202308,12,"24,000",2,-,-,2008,긴고랑로4길 52,-,중개거래,서울 중랑구,-
227,서울특별시 광진구 중곡동,147-42,147,42,건일베스트빌,50.84,28.89,202308,15,"32,500",2,-,-,2009,용마산로8가길 25,-,중개거래,경기 구리시 서울 광진구,-
228,서울특별시 광진구 중곡동,147-94,147,94,포스빌,48.98,30.44,202308,16,"30,700",2,-,-,2009,용마산로8나길 22-6,-,중개거래,서울 광진구,-
229,서울특별시 광진구 중곡동,288-31,288,31,현대빌라(288-31),72.72,40.57,202308,18,"15,300",-1,-,-,1990,용마산로32길 17,20230918,중개거래,서울 광진구,-
230,서울특별시 광진구 중곡동,114-19,114,19,花秀木,96.12,50.455,202308,19,"47,500",3,-,-,2003,자양로43길 60-4,-,중개거래,서울 광진구,-
231,서울특별시 광진구 중곡동,18-106,18,106,블리체,28.72,16.76,202308,20,"28,500",2,-,-,2017,용마산로22길 11-20,-,중개거래,서울 광진구,-
232,서울특별시 광진구 중곡동,625-4,625,4,행운빌딩,65.77,31.3624,202308,23,"33,000",5,-,-,2002,면목로7길 46,-,직거래,-,-
233,서울특별시 광진구 중곡동,94-29,94,29,백악관(94-29),65.85,56.0333,202308,23,"33,000",2,-,-,1978,자양로45길 71,-,중개거래,서울 광진구,-
234,서울특별시 광진구 중곡동,102-24,102,24,나의집,77.74,38.14,202308,25,"26,200",1,-,-,1997,영화사로3길 98,-,중개거래,서울 광진구,-
235,서울특별시 광진구 중곡동,191-31,191,31,나윤아트빌,58.34,34.84,202308,25,"33,500",2,-,-,2012,면목로11길 21-2,-,중개거래,서울 광진구 서울 중랑구,-
236,서울특별시 광진구 중곡동,162-17,162,17,우림그린하우스,66.3,37.28,202308,26,"37,400",3,-,-,2011,능동로43길 3-12,-,중개거래,서울 광진구,-
237,서울특별시 광진구 중곡동,135-4,135,4,대신아트빌,51.74,26.48,202308,27,"30,700",5,-,-,2002,용마산로5길 52,-,직거래,-,-
238,서울특별시 광진구 중곡동,120-15,120,15,선영아트빌(120-15),46.04,27.7,202308,28,"30,000",1,-,-,2008,천호대로121길 7,-,중개거래,서울 광진구,-
239,서울특별시 광진구 중곡동,150-337,150,337,서진빌라,36.51,19.87,202309,1,"17,000",3,-,-,1994,용마산로14길 13,-,직거래,-,-
240,서울특별시 광진구 중곡동,Jun-98,98,6,한아름맨션,60.84,38.08,202309,1,"30,000",5,-,-,2008,자양로53길 58,-,직거래,-,-
241,서울특별시 광진구 중곡동,294-19,294,19,삼익맨숀나동,77.84,55,202309,2,"31,000",-1,-,-,1991,용마산로30길 35-8,-,중개거래,서울 광진구,-
242,서울특별시 광진구 중곡동,35-61,35,61,송정빌,58.65,32.16,202309,2,"34,000",2,-,-,2005,긴고랑로29길 49,-,중개거래,서울 광진구,-
243,서울특별시 광진구 중곡동,645-1,645,1,광현빌라14차,53.93,21.265,202309,2,"23,000",4,-,-,2002,천호대로107길 52,-,중개거래,서울 광진구,-
244,서울특별시 광진구 중곡동,562-7,562,7,아띠자인,28.26,25.6,202309,3,"28,500",6,-,-,2015,답십리로 380-10,-,중개거래,서울 광진구,-
245,서울특별시 광진구 중곡동,639-23,639,23,헤스티아,53.42,20,202309,8,"50,000",7,-,-,2017,능동로37길 43,-,중개거래,서울 강동구,-
246,서울특별시 광진구 중곡동,150-109,150,109,혜성아트빌,44.16,26.197,202309,11,"19,000",4,-,-,2011,능동로48길 78,-,중개거래,서울 광진구,-
247,서울특별시 광진구 중곡동,18-132,18,132,다성피렌체,49.99,22.48,202309,12,"35,700",2,-,-,2013,용마산로22길 19-24,20231124,중개거래,서울 광진구,-
248,서울특별시 광진구 중곡동,51-18,51,18,(51-18),56.03,41.112,202309,13,"29,000",2,-,-,2008,긴고랑로22길 37,-,중개거래,서울 광진구,-
249,서울특별시 광진구 중곡동,287-14,287,14,보광아트빌라2동,59.67,36.61,202309,13,"25,800",1,-,-,1995,용마산로36길 60,-,중개거래,서울 광진구,-
250,서울특별시 광진구 중곡동,176-4,176,4,DM휘겔,51.43,38.25,202309,14,"43,800",4,-,-,2016,용마산로28다길 17,-,중개거래,서울 광진구,-
251,서울특별시 광진구 중곡동,234-20,234,20,(234-20),24.84,14.92,202309,14,"9,500",1,-,-,2001,긴고랑로1길 24,-,중개거래,서울 광진구,-
252,서울특별시 광진구 중곡동,557-2,557,2,현쉐르빌,72.9,49.225,202309,14,"36,500",4,-,-,2008,면목로 197-2,-,중개거래,서울 광진구,-
253,서울특별시 광진구 중곡동,288-7,288,7,산마을빌라솔동,70.08,35,202309,15,"31,000",1,-,-,2002,용마산로32길 27,-,직거래,-,-
254,서울특별시 광진구 중곡동,288-31,288,31,현대빌라(288-31),72.72,40.57,202309,18,"15,300",-1,-,-,1990,용마산로32길 17,-,중개거래,서울 광진구,-
255,서울특별시 광진구 중곡동,626-5,626,5,명성타운나동,69.24,40.59,202309,18,"30,000",3,-,-,1993,면목로7길 32,-,중개거래,서울 광진구,-
256,서울특별시 광진구 중곡동,194-32,194,32,에덴빌13차,45.37,37.92,202309,22,"32,000",4,-,-,2019,용마산로33길 5-10,20231027,중개거래,서울 송파구,-
257,서울특별시 광진구 중곡동,220-15,220,15,라펠리즈,51.84,33.06,202309,26,"39,500",3,-,-,2016,능동로51길 25-12,-,중개거래,서울 광진구,-
258,서울특별시 광진구 중곡동,50-57,50,57,대영빌라트,72.24,35.84,202310,4,"48,000",4,-,-,2003,긴고랑로22길 52,-,중개거래,서울 광진구,-
259,서울특별시 광진구 중곡동,96-27,96,27,정수아트빌B동,35.57,23.14,202310,4,"28,500",4,-,-,2003,천호대로127길 41-14,-,중개거래,서울 광진구,-
260,서울특별시 광진구 중곡동,147-94,147,94,포스빌,52.94,32.9,202310,7,"18,800",-1,-,-,2009,용마산로8나길 22-6,-,중개거래,서울 광진구,-
261,서울특별시 광진구 중곡동,Feb-66,66,2,드림빌(66-2),29.53,23.53,202310,7,"24,500",2,-,-,2016,긴고랑로39길 49,-,중개거래,서울 광진구,-
262,서울특별시 광진구 중곡동,58-22,58,22,동암아트빌(58-22),54.43,25.49,202310,7,"31,500",3,-,-,2002,용마산로8길 10,-,중개거래,서울 광진구,-
263,서울특별시 광진구 중곡동,169-53,169,53,힐스포레중곡,29.99,18.42,202310,7,"35,000",3,-,-,2023,능동로55길 20,-,직거래,-,-
264,서울특별시 광진구 중곡동,18-132,18,132,다성피렌체,49.99,22.48,202310,7,"35,700",2,-,-,2013,용마산로22길 19-24,-,중개거래,서울 광진구,-
265,서울특별시 광진구 중곡동,91-38,91,38,누리보듬,56.41,35.33,202310,9,"71,300",5,-,-,2023,용마산로2길 17-7,-,직거래,-,-
266,서울특별시 광진구 중곡동,94-31,94,31,"다온(가,나)",45.19,27.96,202310,9,"41,000",4,-,-,2015,자양로43길 86,-,중개거래,서울 광진구,-
267,서울특별시 광진구 중곡동,189-48,189,48,골든빌(189-48),43.55,20.95,202310,10,"22,000",5,-,-,2002,동일로76길 30,-,중개거래,서울 강북구,-
268,서울특별시 광진구 중곡동,130-15,130,15,대성팰리스,49.66,28.7,202402,26,"42,000",2,개인,개인,2012,용마산로3길 39,-,중개거래,서울 광진구,-
269,서울특별시 광진구 중곡동,130-15,130,15,대성팰리스,49.66,28.7,202402,26,"42,000",2,개인,개인,2012,용마산로3길 39,20240321,중개거래,서울 광진구,-
270,서울특별시 광진구 중곡동,234-47,234,47,태라(중곡),48.08,36.75,202402,27,"62,000",6,개인,개인,2022,긴고랑로3길 3,-,직거래,-,-
271,서울특별시 광진구 중곡동,133-6,133,6,주왕하이츠빌라,58.13,29.14,202402,28,"29,200",2,개인,개인,1996,용마산로1길 70,-,중개거래,서울 광진구,-
