NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
194,서울특별시 중구 광희동1가,1**,단독,8m미만,54.55,63.1,202210,25,"96,091",-,-,1990,마른내로,-,중개거래,서울 중구
195,서울특별시 중구 광희동1가,1**,단독,8m미만,149.09,92.2,202210,28,"160,000",-,-,1945,을지로44길,-,중개거래,서울 중구
196,서울특별시 중구 광희동2가,3**,단독,8m미만,13.22,47.6,202205,28,"69,200",-,-,1970,장충단로8가길,-,중개거래,서울 중구
197,서울특별시 중구 광희동2가,1**,단독,8m미만,29.75,59.5,202208,17,"25,500",-,-,1990,퇴계로66길,-,중개거래,서울 중구
198,서울특별시 중구 광희동2가,3**,단독,8m미만,19.64,36,202209,29,"14,000",-,-,1990,장충단로8가길,-,직거래,-
199,서울특별시 중구 광희동2가,2**,단독,8m미만,56.19,89.3,202211,9,"75,600",-,-,1990,장충단로10길,-,중개거래,서울 중구
200,서울특별시 중구 광희동2가,2**,단독,8m미만,27.57,39.7,202301,27,"21,500",-,-,1969,퇴계로,20230411,중개거래,서울 중구
201,서울특별시 중구 광희동2가,2**,단독,8m미만,27.57,33.1,202301,27,"17,916",-,-,1990,퇴계로,-,중개거래,서울 중구
202,서울특별시 중구 을지로7가,4*,단독,8m미만,58.05,69.4,202207,24,"105,000",-,-,1960,퇴계로63길,-,중개거래,서울 중구
203,서울특별시 중구 을지로7가,6*,단독,8m미만,45.04,82.6,202303,9,"130,000",-,-,1990,퇴계로63길,-,중개거래,서울 중구
204,서울특별시 중구 을지로7가,4*,단독,8m미만,26.44,49.6,202303,24,"65,000",-,-,,퇴계로67길,20230324,중개거래,서울 중구
205,서울특별시 중구 을지로7가,4*,단독,8m미만,26.44,49.6,202303,24,"65,000",-,-,1990,퇴계로67길,-,중개거래,서울 중구
206,서울특별시 중구 을지로7가,5*,단독,8m미만,92.86,89.3,202304,6,"130,000",-,-,1990,을지로,-,중개거래,서울 중구
207,서울특별시 중구 을지로5가,1**,단독,8m미만,180.99,18,202206,13,"5,250",-,-,1970,동호로34길,20220713,중개거래,서울 중구
208,서울특별시 중구 을지로5가,1**,단독,8m미만,180.99,18,202206,13,"5,250",-,-,1970,동호로34길,-,중개거래,서울 중구
209,서울특별시 중구 주교동,1**,단독,-,30.74,39.7,202212,9,"80,591",-,-,1980,창경궁로5가길,-,직거래,-
210,서울특별시 중구 주교동,1**,단독,-,68.26,31.1,202212,9,"63,367",-,-,1977,창경궁로5가길,-,직거래,-
211,서울특별시 중구 주교동,1**,단독,8m미만,66.84,18.2,202212,21,"44,044",-,-,1966,창경궁로,20230915,직거래,-
212,서울특별시 중구 주교동,1**,단독,12m미만,62.15,74.7,202212,21,"271,161",-,-,1990,창경궁로,20231003,직거래,-
213,서울특별시 중구 주교동,1**,단독,8m미만,140.37,49.6,202302,20,"127,500",-,-,1973,창경궁로5가길,20231123,직거래,-
214,서울특별시 중구 을지로3가,1**,단독,8m미만,114.05,52.25,202210,14,"120,124",-,-,1964,을지로15길,-,직거래,-
215,서울특별시 중구 을지로3가,2**,단독,8m미만,49.59,72.7,202211,4,"155,201",-,-,1990,을지로15길,-,직거래,-
216,서울특별시 중구 을지로3가,2**,단독,8m미만,57.19,76,202211,4,"159,799",-,-,1990,을지로15길,-,직거래,-
217,서울특별시 중구 을지로3가,2**,단독,8m미만,174.28,94.5,202303,14,"257,334",-,-,1990,을지로15길,-,직거래,-
218,서울특별시 중구 입정동,7*,단독,8m미만,59.5,89.3,202211,1,"200,000",-,-,1990,을지로17길,-,직거래,-
219,서울특별시 중구 산림동,6*,단독,8m미만,125.69,62.8,202207,21,"108,500",-,-,1966,창경궁로5나길,-,직거래,-
220,서울특별시 중구 산림동,2*,단독,8m미만,34.71,72.7,202207,22,"178,119",-,-,1970,창경궁로5길,-,직거래,-
221,서울특별시 중구 산림동,1**,단독,8m미만,35.54,50.6,202208,17,"122,660",-,-,1970,창경궁로5다길,-,중개거래,서울 중구
222,서울특별시 중구 산림동,2*,단독,8m미만,36.36,82.6,202208,19,"212,373",-,-,1939,창경궁로5길,-,직거래,-
223,서울특별시 중구 산림동,1**,단독,8m미만,53.09,86,202209,20,"228,932",-,-,1953,창경궁로5길,-,직거래,-
224,서울특별시 중구 산림동,1**,단독,8m미만,37.69,26.44,202209,21,"56,000",-,-,1990,창경궁로5길,-,직거래,-
225,서울특별시 중구 산림동,1**,단독,25m미만,24.18,50.6,202209,22,"122,447",-,-,1990,을지로19길,-,직거래,-
226,서울특별시 중구 산림동,1**,단독,8m미만,76.03,138.2,202209,22,"334,430",-,-,1943,창경궁로5길,-,직거래,-
227,서울특별시 중구 산림동,1**,단독,8m미만,52.93,37,202209,22,"89,536",-,-,1962,창경궁로5길,-,직거래,-
228,서울특별시 중구 산림동,1**,단독,8m미만,15.21,27.1,202209,22,"65,579",-,-,1990,창경궁로5길,-,직거래,-
229,서울특별시 중구 산림동,1**,단독,8m미만,28.93,33.06,202209,22,"87,000",-,-,1990,창경궁로5길,-,직거래,-
230,서울특별시 중구 산림동,1**,단독,8m미만,32.83,66.1,202209,27,"130,000",-,-,1958,창경궁로5길,-,직거래,-
231,서울특별시 중구 산림동,1**,단독,8m미만,100.17,224.7,202209,27,"337,919",-,-,1990,을지로19길,-,직거래,-
232,서울특별시 중구 산림동,1**,단독,8m미만,35.54,50.6,202209,28,"131,470",-,-,1990,창경궁로5다길,-,직거래,-
233,서울특별시 중구 산림동,5*,단독,8m미만,102.48,167.7,202211,24,"360,237",-,-,1990,창경궁로5다길,-,중개거래,서울 중구
234,서울특별시 중구 산림동,1**,단독,8m미만,46.28,36.4,202212,1,"71,726",-,-,1990,창경궁로5길,-,직거래,-
235,서울특별시 중구 산림동,1**,단독,8m미만,41.59,75.4,202212,5,"196,115",-,-,1990,창경궁로5다길,-,중개거래,서울 중구
236,서울특별시 중구 산림동,1**,단독,8m미만,11.01,15.2,202212,14,"43,221",-,-,1980,창경궁로5길,-,직거래,-
237,서울특별시 중구 산림동,3*,단독,8m미만,82.65,51.9,202302,1,"116,180",-,-,1990,창경궁로5나길,-,직거래,-
238,서울특별시 중구 산림동,2*,단독,,48.07,70.7,202303,21,"177,510",-,-,1990,창경궁로7길,20240229,중개거래,서울 마포구
239,서울특별시 중구 산림동,2*,단독,,48.07,70.7,202303,21,"177,510",-,-,1931,창경궁로7길,-,중개거래,서울 마포구
240,서울특별시 중구 산림동,6*,단독,8m미만,27.64,52.9,202303,29,"120,000",-,-,1959,창경궁로5나길,-,직거래,-
241,서울특별시 중구 신당동,1**,다가구,12m미만,147.81,84.6,202205,27,"84,480",-,-,1992,퇴계로88가길,-,중개거래,서울 성동구
242,서울특별시 중구 신당동,3**,단독,8m미만,47.9,99,202205,30,"80,000",-,-,1976,다산로24길,-,직거래,-
243,서울특별시 중구 신당동,5*,다가구,8m미만,153.67,63,202205,30,"44,000",-,-,1994,다산로36다길,-,중개거래,서울 중구
244,서울특별시 중구 신당동,3**,단독,8m미만,79.24,40,202206,3,"80,000",-,-,1971,다산로33다길,-,중개거래,서울 영등포구 서울 중구
245,서울특별시 중구 신당동,2**,단독,8m미만,26.45,43,202206,10,"25,000",-,-,1936,청구로4길,-,중개거래,서울 중구
246,서울특별시 중구 신당동,6*,다가구,8m미만,1194.28,406,202209,2,"560,000",-,-,1990,퇴계로88다길,-,중개거래,서울 중구
247,서울특별시 중구 신당동,3**,다가구,8m미만,129.4,73,202209,3,"72,600",-,-,1992,청구로10길,-,중개거래,서울 중구
248,서울특별시 중구 신당동,3**,단독,8m미만,249.26,195,202209,13,"220,000",-,-,1990,,-,중개거래,서울 중구
249,서울특별시 중구 신당동,3**,단독,8m미만,49.59,142,202211,3,"140,000",-,-,1958,,-,중개거래,서울 중구
250,서울특별시 중구 신당동,4**,단독,8m미만,37.92,21.54,202212,12,"25,500",-,-,1999,동호로17길,-,중개거래,서울 중구
251,서울특별시 중구 신당동,3**,다가구,8m미만,166.38,88.2,202302,7,"88,000",-,-,1991,다산로18길,-,중개거래,서울 중구
252,서울특별시 중구 신당동,1**,단독,12m미만,273.25,255.2,202302,24,"350,000",-,-,1967,퇴계로90길,-,중개거래,서울 강남구
253,서울특별시 중구 신당동,1**,단독,12m미만,423.28,206.5,202302,24,"300,000",-,-,1991,다산로44길,20230525,중개거래,서울 강남구
254,서울특별시 중구 신당동,3**,단독,8m미만,449.45,182,202303,3,"270,000",-,-,1989,다산로14길,-,중개거래,서울 중구
255,서울특별시 중구 신당동,1**,단독,12m미만,237.56,92.1,202303,21,"120,000",-,-,1990,퇴계로90길,-,중개거래,서울 중구
256,서울특별시 중구 신당동,3**,다가구,8m미만,358.06,162,202303,29,"209,000",-,-,1990,다산로29길,-,중개거래,서울 중구
257,서울특별시 중구 신당동,4**,단독,8m미만,225.07,96,202305,12,"210,000",-,-,1971,청구로17길,-,중개거래,서울 중구
258,서울특별시 중구 흥인동,1*,단독,12m미만,105.78,48.08,202305,9,"58,200",-,-,1959,퇴계로81길,-,직거래,-
259,서울특별시 중구 황학동,3**,단독,8m미만,49.58,3.8,202205,23,"4,000",-,-,1980,퇴계로85길,-,직거래,-
260,서울특별시 중구 황학동,1***,단독,8m미만,42.98,69,202206,24,"60,000",-,-,1970,난계로19길,-,중개거래,서울 중구
261,서울특별시 중구 황학동,4**,단독,8m미만,119.12,83.3,202207,2,"70,000",-,-,1970,퇴계로87길,-,중개거래,경기 남양주시
262,서울특별시 중구 황학동,1***,단독,8m미만,59.51,129,202208,16,"197,000",-,-,1970,난계로17길,-,중개거래,서울 성동구
263,서울특별시 중구 황학동,5**,단독,8m미만,187.34,62.1,202304,5,"58,000",-,-,1989,퇴계로87길,-,직거래,-
264,서울특별시 중구 중림동,4**,단독,25m이상,123.76,96.2,202212,5,"65,592",-,-,1967,청파로,-,직거래,-
265,서울특별시 중구 중림동,4**,단독,25m이상,123.76,96.2,202212,5,"70,000",-,-,1967,청파로,20230118,직거래,-
266,서울특별시 중구 중림동,1**,단독,8m미만,42.98,88.3,202303,3,"158,000",-,-,1990,서소문로,-,직거래,-
267,서울특별시 중구 중림동,1**,단독,8m미만,47.64,90.9,202303,3,"162,500",-,-,1957,서소문로6길,-,직거래,-
268,서울특별시 중구 중림동,1**,단독,8m미만,38.91,79.3,202303,3,"136,200",-,-,1968,서소문로6길,-,직거래,-
269,서울특별시 중구 중림동,1**,단독,8m미만,53.75,72.7,202303,3,"121,100",-,-,2014,서소문로6길,-,직거래,-
270,서울특별시 중구 중림동,1**,단독,8m미만,95.64,284.3,202304,13,"820,000",-,-,1960,서소문로,-,직거래,-
271,서울특별시 용산구 후암동,2**,단독,25m미만,148.92,89.2,202205,21,"186,000",-,-,1962,후암로,-,중개거래,서울 용산구
272,서울특별시 용산구 후암동,1**,단독,8m미만,45.36,64.8,202206,2,"100,000",-,-,1954,후암로15길,-,중개거래,서울 용산구
273,서울특별시 용산구 후암동,3**,다가구,25m미만,654.17,297.6,202206,19,"370,000",-,-,1998,두텁바위로,-,중개거래,서울 용산구
274,서울특별시 용산구 후암동,2**,단독,8m미만,80.37,79.3,202206,22,"135,000",-,-,1954,후암로13길,20230130,중개거래,서울 용산구
275,서울특별시 용산구 후암동,4*,단독,8m미만,10.11,13.2,202206,29,"12,000",-,-,1985,두텁바위로,-,중개거래,서울 용산구
276,서울특별시 용산구 후암동,3**,단독,8m미만,153.22,165.3,202206,30,"225,000",-,-,1966,두텁바위로47길,20220804,중개거래,서울 용산구
277,서울특별시 용산구 후암동,3**,다가구,8m미만,269.88,146.5,202206,30,"200,000",-,-,1994,두텁바위로47길,20220804,중개거래,서울 용산구
278,서울특별시 용산구 후암동,2**,단독,8m미만,142.15,181.8,202207,14,"242,000",-,-,1966,후암로4길,-,중개거래,서울 용산구
279,서울특별시 용산구 후암동,3**,단독,8m미만,153.22,165.3,202208,4,"225,000",-,-,1966,두텁바위로47길,-,중개거래,서울 용산구
280,서울특별시 용산구 후암동,3**,다가구,8m미만,269.88,146.5,202208,4,"200,000",-,-,1994,두텁바위로47길,-,중개거래,서울 용산구
281,서울특별시 용산구 후암동,2**,다가구,8m미만,325.45,184,202208,12,"385,000",-,-,2019,두텁바위로,-,중개거래,서울 중구
282,서울특별시 용산구 후암동,4**,단독,8m미만,28.64,50.8,202208,12,"40,000",-,-,1985,두텁바위로46길,-,직거래,-
283,서울특별시 용산구 후암동,4**,단독,8m미만,127.2,98.2,202208,12,"71,000",-,-,1986,두텁바위로,-,직거래,-
284,서울특별시 용산구 후암동,4**,단독,8m미만,79.44,47.3,202208,20,"64,500",-,-,1985,두텁바위로38길,-,중개거래,서울 용산구
285,서울특별시 용산구 후암동,4**,단독,8m미만,121,80.7,202208,22,"97,500",-,-,1963,소월로2다길,-,직거래,-
286,서울특별시 용산구 후암동,1**,단독,8m미만,197.56,159.7,202209,7,"245,000",-,-,1966,두텁바위로13길,-,중개거래,서울 용산구
287,서울특별시 용산구 후암동,3**,다가구,8m미만,159.37,82.9,202209,24,"94,800",-,-,1994,두텁바위로47길,-,중개거래,서울 용산구
288,서울특별시 용산구 후암동,3**,다가구,8m미만,190.62,120.7,202210,6,"132,000",-,-,1991,두텁바위로47길,-,중개거래,서울 용산구
289,서울특별시 용산구 후암동,3**,단독,8m미만,200.16,132.2,202210,18,"160,000",-,-,1987,두텁바위로60길,-,중개거래,서울 용산구
290,서울특별시 용산구 후암동,1**,단독,8m미만,33.05,50.9,202211,14,"73,000",-,-,1954,후암로,-,중개거래,서울 용산구
291,서울특별시 용산구 후암동,4**,단독,8m미만,95.38,131.9,202211,26,"120,000",-,-,1961,두텁바위로,-,중개거래,서울 용산구
292,서울특별시 용산구 후암동,2**,단독,8m미만,149.64,100.8,202211,29,"170,000",-,-,1992,두텁바위로,-,중개거래,서울 용산구
293,서울특별시 용산구 후암동,2**,단독,8m미만,80.37,79.3,202301,13,"135,000",-,-,1954,후암로13길,-,중개거래,서울 용산구
294,서울특별시 용산구 후암동,5*,단독,8m미만,16.17,35,202302,1,"37,000",-,-,2008,후암로28가길,-,중개거래,서울 용산구
295,서울특별시 용산구 후암동,1**,단독,8m미만,55.87,64.8,202302,8,"100,000",-,-,1964,두텁바위로1나길,-,중개거래,서울 용산구
296,서울특별시 용산구 후암동,1**,단독,8m미만,29.75,45,202303,20,"69,500",-,-,1990,후암로35길,-,중개거래,서울 강남구 서울 용산구
297,서울특별시 용산구 후암동,3**,단독,8m미만,26.81,36.4,202303,25,"44,000",-,-,1961,두텁바위로37길,20230526,중개거래,서울 용산구
298,서울특별시 용산구 후암동,3*,단독,8m미만,192.2,112.4,202304,14,"150,000",-,-,1990,두텁바위로75길,-,중개거래,서울 용산구
299,서울특별시 용산구 후암동,1**,단독,8m미만,281.23,303.8,202304,28,"276,000",-,-,1971,두텁바위로1길,-,중개거래,서울 광진구 서울 용산구
300,서울특별시 용산구 용산동2가,4*,다가구,8m미만,219.2,150.3,202205,24,"273,000",-,-,2006,신흥로5길,20221012,중개거래,서울 용산구
301,서울특별시 용산구 용산동2가,1*,다가구,8m미만,151.8,108.1,202205,28,"130,000",-,-,1986,신흥로,-,중개거래,서울 용산구
302,서울특별시 용산구 용산동2가,*,단독,12m미만,139.21,161,202205,30,"350,000",-,-,1979,신흥로,-,중개거래,서울 용산구
303,서울특별시 용산구 용산동2가,1*,단독,8m미만,242.34,169.6,202206,1,"224,000",-,-,1987,신흥로18길,-,중개거래,서울 용산구
304,서울특별시 용산구 용산동2가,2*,다가구,8m미만,230.72,179.7,202206,15,"255,000",-,-,2007,신흥로12길,-,중개거래,서울 용산구
305,서울특별시 용산구 용산동2가,3*,단독,8m미만,176.5,121.8,202207,5,"193,000",-,-,1984,신흥로11나길,20230106,중개거래,서울 용산구
306,서울특별시 용산구 용산동2가,*,다가구,8m미만,181.2,75.6,202207,5,"87,000",-,-,1998,소월로30길,-,중개거래,서울 영등포구
307,서울특별시 용산구 용산동2가,4*,단독,8m미만,245.42,121.8,202207,13,"331,600",-,-,1990,신흥로3가길,20220913,중개거래,서울 용산구
308,서울특별시 용산구 용산동2가,*,단독,12m미만,87.56,74.1,202207,29,"193,000",-,-,1988,신흥로,-,중개거래,서울 용산구
309,서울특별시 용산구 용산동2가,3*,단독,8m미만,249.93,165,202208,4,"260,000",-,-,1986,신흥로7길,20221031,중개거래,서울 용산구
310,서울특별시 용산구 용산동2가,*,단독,8m미만,242.82,152.1,202208,6,"200,000",-,-,1990,신흥로3가길,20221031,중개거래,서울 용산구
311,서울특별시 용산구 용산동2가,*,단독,8m미만,144.93,93.6,202208,8,"150,000",-,-,1992,소월로20길,-,중개거래,서울 용산구
312,서울특별시 용산구 용산동2가,1*,단독,8m미만,264.68,116.1,202208,11,"294,500",-,-,1986,소월로20길,-,중개거래,서울 강남구
313,서울특별시 용산구 용산동2가,3*,단독,8m미만,98.74,60.95,202208,16,"59,900",-,-,1986,신흥로3길,-,중개거래,서울 용산구
314,서울특별시 용산구 용산동2가,3*,단독,8m미만,244.41,153.7,202208,18,"316,000",-,-,1986,신흥로5길,20230131,중개거래,서울 용산구
